Stock Num,Availability,Lab,Certificate Num,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Price Per Cts,Total Price,Shade,Milky,Eye Clean,Black in Center,Black in Side,White in Center,White in Side,Open in Table,Open in Crown,Open in Pavilion,HA,Type 2A,Measurements,Width,Length,Depth,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert Comment,ImageName1,ImageName2,ImageName3,VideoLink,Diamond Url,Key to symbols,City,State,Country,Star Length,Lower Half,Color Description,Lab Location,Origin,Report Type,Report Issue Date,RapLab Report ID,Treatment,Full Shape Description
212-80A,G,IGI,407934798,RBC,1.00,G,SI2,EX,EX,VG,M,N,5600.000,5600.000,,,,,,,,,,,,,6.47*6.52*3.91,6.52,6.47,3.91,,,,60.20,59.00,,,3.20,Faceted,Pointed,,13.00,32.90,43.50,41.30,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,,MUMBAI,,INDIA,,,G,INDIA,,,,,,
241-41A,G,GIA,2356098766,RBC,0.90,L,VS1,VG,EX,G,N,N,1632.000,1468.800,White,None,,BC0,NV,WC0,WT1,TO0,CO0,PO0,,,6.11*6.04*3.79,6.04,6.11,3.79,,,,62.50,58.00,,,4.50,Faceted,NON,,16.00,37.50,42.00,40.00,GIA 2356098766,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Cloud, Feather, Pinpoint",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
215-628A,G,GIA,6355156869,OV,1.29,I,SI2,EX,EX,EX,F,N,2698.000,3480.420,White,None,,BC1,BT2,WC2,WT1,TO0,CO1,PO0,,,8.41*6.05*3.88,6.05,8.41,3.88,,,,64.10,56.00,,,,Faceted,NON,,,,,,GIA 6355156869,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Twinning Wisp, Feather, Cavity, Cloud, Needle, Extra Facet",MUMBAI,,INDIA,,,,INDIA,,,,,,
221-469A,G,GIA,6341765820,RBC,0.40,J,SI2,G,EX,VG,F,N,795.000,318.000,White,None,,BC0,BT1,WC0,WT2,TO0,CO0,NV,,,4.59*4.55*2.98,4.55,4.59,2.98,,,,65.30,56.00,,,5.50,Faceted,NON,,17.50,38.50,42.50,40.40,GIA 6341765820,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Crystal,MUMBAI,,INDIA,50,80,,INDIA,,,,,,
231-162A,G,GIA,7346976934,RBC,0.32,H,VS1,EX,EX,EX,F,N,1159.000,370.880,White,None,,BC1,BT1,WC1,WT1,TO0,CO0,PO0,,,4.35*4.34*2.74,4.34,4.35,2.74,,,,63.20,55.00,,,3.50,Faceted,NON,,17.00,36.50,43.00,40.60,GIA 7346976934,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Crystal, Feather, Needle",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
235-27A,G,GIA,2357111206,OV,0.72,D,VVS2,VG,EX,VG,M,B,1932.000,1391.040,White,None,,BC0,BT0,WC0,NV,TO0,CO0,PO0,,,6.73*5.06*3.26,5.06,6.73,3.26,,,,64.50,54.00,,,,Faceted,NON,,,,,,GIA 2357111206,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Pinpoint, Cloud, Indented Natural, Surface Graining",MUMBAI,,INDIA,,,,INDIA,,,,,,
224-43C,G,GIA,6345955879,PB,0.35,K,VS2,EX,EX,VG,M,B,549.000,192.150,White,None,,BC0,BT0,WC1,NV,TO0,CO0,PO0,,,6.09*3.96*2.39,3.96,6.09,2.39,,,,60.20,58.00,,,,Faceted,NON,,,,,,GIA 6345955879,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Crystal",MUMBAI,,INDIA,,,,INDIA,,,,,,
236-78A,G,GIA,6352143073,RBC,0.55,K,VVS1,EX,EX,EX,F,N,1210.000,665.500,Brown,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,5.28*5.25*3.24,5.25,5.28,3.24,,,,61.60,58.00,,,3.50,Faceted,NON,,14.50,34.00,43.50,41.00,GIA 6352143073,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Pinpoint, Feather",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
211-214A,G,IGI,407973590,RBC,1.01,M,SI2,EX,EX,VG,N,N,1456.000,1470.560,White,None,,BC2,BT3,WC3,WT1,TO0,CO1,PO2,,,6.47*6.52*3.90,6.52,6.47,3.90,,,,59.90,61.00,,,3.80,Faceted,Pointed,,13.00,33.20,43.50,41.10,,"GIA Color Is:-N, WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,,MUMBAI,,INDIA,,,N,INDIA,,,,,,
225-45A,G,GIA,6341787606,RBC,1.40,M,SI2,EX,EX,EX,M,B,1960.000,2744.000,Other,None,,BC0,BT1,WC1,WT1,TO0,CO0,PO0,,,7.14*7.08*4.46,7.08,7.14,4.46,"M,FB",,,62.80,56.00,,,3.50,Faceted,NON,,16.00,36.50,43.00,40.60,GIA 6341787606,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather, Cavity, Natural",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
234-33A,G,GIA,1349693169,RBC,0.37,E,VVS1,EX,EX,EX,N,N,2184.000,808.080,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,4.62*4.59*2.86,4.59,4.62,2.86,,,,62.00,59.00,,,4.00,Faceted,NON,,14.00,34.50,44.00,41.40,GIA 1349693169,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Pinpoint",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
218-27A,G,GIA,6345664655,RBC,0.80,I,SI1,EX,VG,EX,N,N,2304.000,1843.200,White,None,,BC0,BT0,WC1,WT1,TO0,CO1,PO0,,,5.96*5.92*3.68,5.92,5.96,3.68,,,,61.90,55.00,,,3.50,Faceted,NON,,16.00,35.50,42.50,40.60,GIA 6345664655,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Etch Channel",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
215-141A,G,GIA,2347308147,PB,0.32,E,VVS1,EX,EX,VG,N,N,1520.000,486.400,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,6.04*3.79*2.40,3.79,6.04,2.40,,,,63.20,57.00,,,,Faceted,NON,,,,,,GIA 2347308147,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,,,,INDIA,,,,,,
237-93A,G,GIA,7352203528,RBC,0.33,D,VVS2,EX,EX,EX,S,B,1222.000,403.260,White,None,,BC0,NV,WC0,WT0,TO0,CO0,PO0,,,4.47*4.45*2.77,4.45,4.47,2.77,,,,62.20,58.00,,,3.00,Faceted,NON,,15.00,35.00,44.00,41.60,GIA 7352203528,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Pinpoint, Needle",MUMBAI,,INDIA,45,80,,INDIA,,,,,,
207-12B,G,GIA,6342715320,RBC,1.01,D,SI2,EX,EX,EX,F,N,3640.000,3676.400,,,,,,,,,,,,,6.57*6.55*3.89,6.55,6.57,3.89,,,,59.30,60.00,,,3.00,Faceted,NON,,13.00,32.50,43.50,41.00,GIA 6342715320,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Crystal, Needle",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
232-243A,G,GIA,5356214598,RBC,0.30,H,SI1,F,EX,G,F,N,736.000,220.800,White,None,,BC0,BT1,WC0,WT1,TO0,CO3,PO2,,,4.07*4.02*2.70,4.02,4.07,2.70,,,,66.70,56.00,,,8.00,Faceted,NON,,18.50,39.50,40.50,39.20,GIA 5356214598,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Indented Natural, Cloud, Crystal",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
227-81B,G,GIA,7342813073,MQ,0.35,D,VS1,EX,EX,VG,N,N,1368.000,478.800,White,None,,BC0,BT0,WC0,NV,NV,CO0,NV,,,6.52*3.85*2.27,3.85,6.52,2.27,,,,59.00,61.00,,,,Faceted,NON,,,,,,GIA 7342813073,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Indented Natural",MUMBAI,,INDIA,,,,INDIA,,,,,,
212-68A,G,IGI,407914603,OV,1.00,H,SI2,VG,G,,N,N,1978.000,1978.000,White,None,,BC0,BT1,NV,WT1,TO0,NV,PO3,,,7.67*5.46*3.71,5.46,7.67,3.71,,,,67.90,64.00,,,5.50,Faceted,Pointed,,11.50,34.10,51.00,44.40,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,,MUMBAI,,INDIA,,,H,INDIA,,,,,,
215-195A,G,GIA,6342482983,PB,0.30,H,VVS2,VG,EX,G,N,N,1095.000,328.500,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,6.21*3.73*2.18,3.73,6.21,2.18,,,,58.40,61.00,,,,Faceted,NON,,,,,,GIA 6342482983,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Cloud, Pinpoint",MUMBAI,,INDIA,,,,INDIA,,,,,,
237-76A,G,GIA,2356143419,RBC,0.40,I,VS1,EX,EX,EX,S,B,1060.000,424.000,White,None,,BC0,NV,WC0,WT1,TO0,CO0,PO0,,,4.69*4.66*2.96,4.66,4.69,2.96,,,,63.40,56.00,,,3.50,Faceted,NON,,16.50,36.50,43.50,41.00,GIA 2356143419,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Crystal",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
222-324A,G,GIA,7341752429,PB,0.32,G,SI1,EX,EX,VG,F,N,741.000,237.120,White,None,,BC0,BT0,NV,WT1,TO0,CO0,PO0,,,6.07*3.98*2.21,3.98,6.07,2.21,,,,55.60,58.00,,,,Faceted,NON,,,,,,GIA 7341752429,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Twinning Wisp, Feather",MUMBAI,,INDIA,,,,INDIA,,,,,,
225-76A,G,GIA,2344941659,PB,0.90,I,SI1,VG,VG,VG,N,N,2196.000,1976.400,White,None,,BC0,BT0,WC1,WT1,TO0,CO0,NV,,,8.55*5.28*3.24,5.28,8.55,3.24,,,,61.30,55.00,,,,Faceted,NON,,,,,,GIA 2344941659,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,,,,INDIA,,,,,,
232-50B,G,GIA,6352242624,PR,0.30,F,VVS1,EX,EX,VG,N,N,1140.000,342.000,White,None,,BC0,BT0,NV,WT0,TO0,CO0,PO0,,,3.75*3.71*2.71,3.71,3.75,2.71,,,,73.10,71.00,,,,Faceted,NON,,,,,,GIA 6352242624,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Pinpoint, Feather, Cavity",MUMBAI,,INDIA,,,,INDIA,,,,,,
222-45A,G,GIA,2346766958,RBC,0.41,G,VS1,EX,EX,EX,F,N,1368.000,560.880,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,4.75*4.72*2.97,4.72,4.75,2.97,,,,62.80,56.00,,,3.50,Faceted,NON,,16.50,36.50,43.00,40.80,GIA 2346766958,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Cloud, Feather, Pinpoint",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
225-152B,G,GIA,3345976517,RBC,0.51,K,SI1,EX,EX,EX,F,N,672.000,342.720,Other,None,,BC0,BT0,WC1,WT0,TO0,CO1,PO0,,,5.15*5.12*3.18,5.12,5.15,3.18,"K,FB",,,61.90,59.00,,,3.50,Faceted,NON,,14.00,34.50,44.50,41.60,GIA 3345976517,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
231-245A,G,GIA,2358055859,RBC,0.34,H,VVS2,EX,EX,EX,N,N,1300.000,442.000,White,None,,BC0,BT0,WC0,NV,TO0,CO0,PO0,,,4.46*4.43*2.80,4.43,4.46,2.80,,,,62.90,55.00,,,3.50,Faceted,NON,,16.50,36.50,42.50,40.60,GIA 2358055859,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Pinpoint,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
221-388A,G,GIA,2346753204,OV,0.40,E,SI1,EX,EX,G,F,N,1134.000,453.600,White,None,,BC0,BT0,WC1,WT0,TO0,NV,PO1,,,5.86*4.09*2.58,4.09,5.86,2.58,,,,62.90,55.00,,,,Faceted,NON,,,,,,GIA 2346753204,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Cloud, Cavity",MUMBAI,,INDIA,,,,INDIA,,,,,,
225-153A,G,GIA,5356119287,RBC,0.40,J,SI2,EX,EX,EX,F,N,780.000,312.000,Brown,None,,BC2,BT2,WC2,WT2,TO0,CO0,PO0,,,4.80*4.77*2.88,4.77,4.80,2.88,,,,60.20,58.00,,,3.50,Faceted,NON,,13.50,33.00,43.00,40.80,GIA 5356119287,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather",MUMBAI,,INDIA,45,80,,INDIA,,,,,,
222-411B,G,GIA,6342766317,RBC,0.30,H,I1,EX,EX,VG,N,N,720.000,216.000,White,None,,BC1,BT1,WC2,WT1,NV,CO0,PO1,,,4.30*4.25*2.63,4.25,4.30,2.63,,,,61.40,61.00,,,4.50,Faceted,NON,,13.50,35.00,43.50,41.20,GIA 6342766317,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
220-258A,G,GIA,7346910542,RBC,0.36,F,IF,EX,EX,EX,N,N,2028.000,730.080,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,4.55*4.53*2.85,4.53,4.55,2.85,,,,62.90,55.00,,,3.50,Faceted,NON,,16.50,36.50,42.50,40.60,GIA 7346910542,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Minor Details of Polish,MUMBAI,,INDIA,50,80,,INDIA,,,,,,
214-32A,G,GIA,1349723508,PB,0.80,D,SI2,VG,EX,VG,N,N,1760.000,1408.000,White,None,,BC1,BT1,WC1,WT1,TO0,CO0,PO0,,,7.80*5.15*3.33,5.15,7.80,3.33,,,,64.60,63.00,,,,Faceted,NON,,,,,,GIA 1349723508,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Twinning Wisp, Feather",MUMBAI,,INDIA,,,,INDIA,,,,,,
234-116A,G,GIA,7346686663,PR,0.30,J,SI1,G,EX,VG,N,N,675.000,202.500,White,None,,BC0,BT1,WC0,WT1,TO0,CO0,PO0,,,3.61*3.48*2.90,3.48,3.61,2.90,,,,83.20,72.00,,,,Faceted,NON,,,,,,GIA 7346686663,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Knot,MUMBAI,,INDIA,,,,INDIA,,,,,,
214-48A,G,IGI,407973600,RBC,1.21,E,SI2,EX,EX,EX,N,N,3100.000,3751.000,White,None,,BC1,BT2,WC2,WT1,TO0,CO0,NV,,,6.83*6.87*4.14,6.87,6.83,4.14,,,,60.30,59.00,,,4.10,Faceted,Pointed,,14.00,34.00,42.50,40.50,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,,MUMBAI,,INDIA,,,E,INDIA,,,,,,
211-199A,G,GIA,7343542020,OV,1.01,M,I1,VG,EX,VG,N,N,2800.000,2828.000,,,,,,,,,,,,,6.83*5.42*3.32,5.42,6.83,3.32,yellow,,,61.20,59.00,,,,Faceted,NON,,,,,,GIA 7343542020,"GIA Color Is:-yellow, WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather, Cloud, Needle, Etch Channel, Natural",MUMBAI,,INDIA,,,"[*], Fancy Vivid Yellow, Natural Even",INDIA,,,,,,
222-362A,G,GIA,7348766302,RBC,0.42,K,SI2,EX,EX,EX,F,N,663.000,278.460,White,None,,BC0,BT2,WC1,WT2,TO0,CO0,PO0,,,4.79*4.76*3.01,4.76,4.79,3.01,,,,63.00,56.00,,,3.50,Faceted,NON,,16.00,36.00,43.50,41.00,GIA 7348766302,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
233-77A,G,GIA,1349723419,OV,1.20,D,SI1,G,EX,VG,N,N,3180.000,3816.000,,,,,,,,,,,,,7.63*5.73*3.79,5.73,7.63,3.79,,,,66.10,59.00,,,,Faceted,NON,,,,,,GIA 1349723419,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Crystal, Indented Natural, Cloud, Needle, Natural",MUMBAI,,INDIA,,,,INDIA,,,,,,
241-18B,G,GIA,2358143793,RBC,0.51,M,VS1,EX,EX,EX,N,N,848.000,432.480,White,None,,BC0,BT0,NV,WT0,TO0,CO0,PO0,,,5.14*5.11*3.14,5.11,5.14,3.14,,,,61.30,60.00,,,4.00,Faceted,NON,,13.00,33.00,44.50,41.60,GIA 2358143793,"GIA Color Is:-N, WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Feather",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
216-986A,G,GIA,6341677092,RBC,0.21,F,VVS1,EX,EX,EX,N,N,1365.000,286.650,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,3.88*3.86*2.33,3.86,3.88,2.33,,,,60.30,61.00,,,3.50,Faceted,NON,,13.50,35.00,43.00,41.00,GIA 6341677092,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Pinpoint, Chip",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
231-134A,G,GIA,2356040134,RBC,0.33,K,VVS2,EX,EX,EX,N,N,780.000,257.400,White,None,,BC0,BT1,WC0,WT0,TO0,CO0,PO0,,,4.44*4.41*2.76,4.41,4.44,2.76,,,,62.40,57.00,,,3.50,Faceted,NON,,16.00,36.50,43.00,40.80,GIA 2356040134,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Cloud, Needle, Pinpoint, Indented Natural",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
214-7A,G,GIA,5343932814,PB,0.96,E,I1,EX,EX,VG,N,N,1875.000,1800.000,,,,,,,,,,,,,8.49*5.69*3.47,5.69,8.49,3.47,,,,61.00,58.00,,,,Faceted,NON,,,,,,,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Cloud, Crystal, Cavity, Needle, Indented Natural",MUMBAI,,INDIA,,,,INDIA,,,,,,
222-98A,G,GIA,6341693525,OV,0.40,F,SI2,G,EX,VG,N,N,1005.000,402.000,White,None,,BC1,BT0,WC1,WT1,TO0,CO1,PO1,,,5.58*3.99*2.51,3.99,5.58,2.51,,,,62.90,61.00,,,,Faceted,NON,,,,,,GIA 6341693525,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Indented Natural",MUMBAI,,INDIA,,,,INDIA,,,,,,
243-26D,G,GIA,6351242643,PB,0.70,G,VS1,VG,EX,VG,F,N,2280.000,1596.000,Brown,None,,BC1,BT0,WC1,WT0,TO0,CO0,PO0,,,7.69*4.90*3.13,4.90,7.69,3.13,,,,64.00,63.00,,,,Faceted,NON,,,,,,GIA 6351242643,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Needle, Pinpoint",MUMBAI,,INDIA,,,,INDIA,,,,,,
224-44E,G,GIA,7343827349,RBC,0.54,J,VS1,EX,EX,EX,S,B,1296.000,699.840,White,None,,BC0,BT0,NV,WT0,TO0,CO0,PO0,,,5.28*5.27*3.22,5.27,5.28,3.22,,,,61.10,59.00,,,3.50,Faceted,NON,,13.00,33.00,44.50,41.60,GIA 7343827349,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Feather",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
228-146A,G,GIA,6342986089,RBC,0.32,H,VS1,EX,EX,EX,N,N,1197.000,383.040,,,,,,,,,,,,,4.35*4.33*2.74,4.33,4.35,2.74,,,,63.10,55.00,,,3.50,Faceted,NON,,17.00,36.50,42.50,40.60,GIA 6342986089,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
241-86A,G,GIA,6352170772,RBC,1.01,M,VS2,EX,EX,EX,N,N,1700.000,1717.000,White,None,,BC0,BT0,WC1,WT0,TO0,CO0,PO0,,,6.40*6.36*4.03,6.36,6.40,4.03,,,,63.10,57.00,,,3.50,Faceted,NON,,16.00,36.50,43.50,41.20,GIA 6352170772,"GIA Color Is:-O, WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Pinpoint, Needle",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
221-82A,G,GIA,6342765293,RBC,0.50,G,SI2,G,EX,VG,M,B,1176.000,588.000,White,None,,BC2,BT1,WC2,WT1,TO1,CO2,PO2,,,4.89*4.87*3.23,4.87,4.89,3.23,,,,66.10,57.00,,,7.00,Faceted,NON,,16.50,37.50,42.50,40.60,GIA 6342765293,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Crystal, Cloud, Cavity, Feather",MUMBAI,,INDIA,50,75,,INDIA,,,,,,
230-1969A,G,GIA,2344940194,RBC,0.20,F,VVS1,EX,EX,VG,N,N,1404.000,280.800,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,3.76*3.74*2.31,3.74,3.76,2.31,,,,61.60,58.00,,,3.50,Faceted,NON,,15.00,35.50,43.00,40.80,GIA 2344940194,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Pinpoint, Cloud, Feather, Extra Facet",MUMBAI,,INDIA,50,80,,INDIA,,,,,,
221-213A,G,GIA,2346752328,RBC,0.43,F,SI2,EX,EX,EX,N,N,1134.000,487.620,White,None,,BC1,BT0,WC2,WT1,TO0,CO0,PO0,,,4.93*4.90*2.99,4.90,4.93,2.99,,,,60.90,55.00,,,3.00,Faceted,NON,,14.00,31.50,44.00,41.40,GIA 2346752328,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
211-201A,G,GIA,3345550570,OV,0.90,H,SI2,VG,EX,VG,N,N,2088.000,1879.200,White,None,,BC1,BT1,WC2,WT2,TO0,CO2,PO2,,,7.62*5.37*3.37,5.37,7.62,3.37,,,,62.60,58.00,,,,Faceted,NON,,,,,,GIA 3345550570,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,"Feather, Cavity",MUMBAI,,INDIA,,,,INDIA,,,,,,
231-215A,G,GIA,5356068165,RBC,0.40,J,VVS1,VG,EX,VG,F,N,1060.000,424.000,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,4.61*4.56*2.96,4.56,4.61,2.96,,,,64.60,55.00,,,5.50,Faceted,NON,,17.00,37.50,42.00,40.00,GIA 5356068165,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Pinpoint,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
204-470A,G,GIA,2356258733,RBC,0.30,D,SI2,G,EX,VG,M,B,901.000,270.300,White,None,,BC0,NV,WC1,WT1,TO0,NV,PO2,,,4.19*4.16*2.70,4.16,4.19,2.70,,,,64.60,59.00,,,6.00,Faceted,NON,,14.50,35.50,44.50,41.80,GIA 2356258733,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,50,75,,INDIA,,,,,,
230-1972A,G,GIA,7352214125,RBC,0.24,F,SI1,EX,EX,EX,N,N,1123.200,269.570,White,None,,BC0,BT0,WC0,WT0,TO0,CO0,PO0,,,4.01*3.99*2.51,3.99,4.01,2.51,,,,62.90,57.00,,,3.50,Faceted,NON,,16.00,36.00,43.50,41.20,GIA 7352214125,"WeChat:- srdgems,Whatsapp:-8401222840,7226802386 Skype:-SRD GEMS , (for Volume Adavntage call Us)",,,,,,Feather,MUMBAI,,INDIA,45,80,,INDIA,,,,,,
